YearOlympic,OlympicName,OlympicCountry,OlympicCity,WinnerName,WinnerNationality,WinnerDateBirth,WinnerGender,Sport,Discipline,Medal
1996,1996 Summergames Atlanta,United States,Atlanta,John Godina,United States,NULL,Man,Athletics,Shot put,Silver
1996,1996 Summergames Atlanta,United States,Atlanta,Jonathan Edwards,Great Britain,NULL,Man,Athletics,Triple jump,Silver
1996,1996 Summergames Atlanta,United States,Atlanta,Jiong Dong,China,NULL,Man,Badminton,Singles,Silver
1996,1996 Summergames Atlanta,United States,Atlanta,Frank Buseman,Germany,NULL,Man,Athletics,Decathlon,Silver
1996,1996 Summergames Atlanta,United States,Atlanta,Emil Milev,Bulgaria,NULL,Man,Shooting,Rapid fire pistol,Silver
1996,1996 Summergames Atlanta,United States,Atlanta,Fiona May,Italy,NULL,Woman,Athletics,Long jump,Silver
1996,1996 Summergames Atlanta,United States,Atlanta,Gabriele Szabo,Romania,NULL,Woman,Athletics,1500 metres,Silver
1996,1996 Summergames Atlanta,United States,Atlanta,Fermin Cacho,Spain,NULL,Man,Athletics,1500 metres,Silver
1996,1996 Summergames Atlanta,United States,Atlanta,Erin Hartwell,United States,NULL,Man,Cycling,Time trial 1000 metres,Silver
1996,1996 Summergames Atlanta,United States,Atlanta,Ernesto Perez,Spain,NULL,Man,Judo,+ 95 kg,Silver
1996,1996 Summergames Atlanta,United States,Atlanta,Estela Rodrigues Villanueva,Cuba,NULL,Woman,Judo,+ 72 kg,Silver
1996,1996 Summergames Atlanta,United States,Atlanta,Eric Namesnik,United States,NULL,Man,Swimming,400m medley,Silver
1996,1996 Summergames Atlanta,United States,Atlanta,Elisabetta Perrone,Italy,NULL,Woman,Athletics,10 km walk,Silver
1996,1996 Summergames Atlanta,United States,Atlanta,Girolamo Giovinazzo,Italy,NULL,Man,Judo,- 60 kg,Silver
1996,1996 Summergames Atlanta,United States,Atlanta,Giya Sissaouri,Canada,NULL,Man,Wrestling,Bantamweight freestyle,Silver
1996,1996 Summergames Atlanta,United States,Atlanta,Ghani Yalouz,France,NULL,Man,Wrestling,Lightweight greco-roman,Silver
1996,1996 Summergames Atlanta,United States,Atlanta,Gella Vandencaveye,Belgium,NULL,Woman,Judo,- 61 kg,Silver
1996,1996 Summergames Atlanta,United States,Atlanta,Hyun Sook-Hee,South Korea,NULL,Woman,Judo,48-52 kg,Silver
1996,1996 Summergames Atlanta,United States,Atlanta,Igor Basinski,Belarus,NULL,Man,Shooting,Free pistol,Silver
1996,1996 Summergames Atlanta,United States,Atlanta,Igor Trandenkov,Russia,NULL,Man,Athletics,Pole vault,Silver
1996,1996 Summergames Atlanta,United States,Atlanta,He Ying,China,NULL,Woman,Archery,Individual,Silver
1996,1996 Summergames Atlanta,United States,Atlanta,Hezekiel Sereng,South Africa,NULL,Man,Athletics,800 metres,Silver
1996,1996 Summergames Atlanta,United States,Atlanta,Arnaldo Mesa,Cuba,NULL,Man,Boxing,Bantamweight,Silver
1996,1996 Summergames Atlanta,United States,Atlanta,Armen Bagdasarov,Uzbekistan,NULL,Man,Judo,- 86 kg,Silver
1996,1996 Summergames Atlanta,United States,Atlanta,Armen Mkrsian,Armenia,NULL,Man,Wrestling,Light flyweight freestyle,Silver
1996,1996 Summergames Atlanta,United States,Atlanta,Barbara Kendall,New Zealand,NULL,Woman,Sailing,Windsurfer,Silver
1996,1996 Summergames Atlanta,United States,Atlanta,Artur Partyka,Poland,NULL,Man,Athletics,High jump,Silver
1996,1996 Summergames Atlanta,United States,Atlanta,Aneta Szeczepanska,Poland,NULL,Woman,Judo,- 66 kg,Silver
1996,1996 Summergames Atlanta,United States,Atlanta,Annika Walter,Germany,NULL,Woman,Diving,10 metre platform,Silver
1996,1996 Summergames Atlanta,United States,Atlanta,Aleksey Medvedev,Belarus,NULL,Man,Wrestling,Super heavyweight freestyle,Silver
1996,1996 Summergames Atlanta,United States,Atlanta,Allison Wagner,United States,NULL,Woman,Swimming,400m medley,Silver
1996,1996 Summergames Atlanta,United States,Atlanta,Alfredo Duvergel,Cuba,NULL,Man,Boxing,Light middleweight,Silver
1996,1996 Summergames Atlanta,United States,Atlanta,Alison Sydor,Canada,NULL,Woman,Cycling,Mountain bike cross country,Silver
1996,1996 Summergames Atlanta,United States,Atlanta,Ana Quirot,Cuba,NULL,Woman,Athletics,800 metres,Silver
1996,1996 Summergames Atlanta,United States,Atlanta,Anatoli Chrapaty,Kazakhstan,NULL,Man,Weightlifting,Heavyweight (- 100 kg),Silver
1996,1996 Summergames Atlanta,United States,Atlanta,Anders Holmertz,Sweden,NULL,Man,Swimming,4 x 200m freestyle relay,Silver
1996,1996 Summergames Atlanta,United States,Atlanta,Andraz Vehovar,Slovenia,NULL,Man,Canoeing,K-1 slalom,Silver
1996,1996 Summergames Atlanta,United States,Atlanta,Abbas Jadid,Iran,NULL,Man,Wrestling,Heavyweight freestyle,Silver
1996,1996 Summergames Atlanta,United States,Atlanta,Abraham Olano,Spain,NULL,Man,Cycling,Time trial road,Silver
1996,1996 Summergames Atlanta,United States,Atlanta,Albano Pera,Italy,NULL,Man,Shooting,Double trap,Silver
1996,1996 Summergames Atlanta,United States,Atlanta,Aleksandr Pavlov,Belarus,NULL,Man,Wrestling,Light flyweight greco-roman,Silver
1996,1996 Summergames Atlanta,United States,Atlanta,David Defiagbon,Canada,NULL,Man,Boxing,Heavyweight,Silver
1996,1996 Summergames Atlanta,United States,Atlanta,Dana Chladek,United States,NULL,Woman,Canoeing,K-1 slalom,Silver
1996,1996 Summergames Atlanta,United States,Atlanta,Dan Burinca,Romania,NULL,Man,Gymnastics,Rings,Silver
1996,1996 Summergames Atlanta,United States,Atlanta,Derek Porter,Canada,NULL,Man,Rowing,Single sculls,Silver
1996,1996 Summergames Atlanta,United States,Atlanta,Dennis Hall,United States,NULL,Man,Wrestling,Bantamweight greco-roman,Silver
1996,1996 Summergames Atlanta,United States,Atlanta,Dennis Mitchell,United States,NULL,Man,Athletics,4 x 100 m relay,Silver
1996,1996 Summergames Atlanta,United States,Atlanta,Edouard Zenovka,Russia,NULL,Man,Modern Pentathlon,Individual,Silver
1996,1996 Summergames Atlanta,United States,Atlanta,Diana Jorgova,Bulgaria,NULL,Woman,Shooting,Sport pistol,Silver
1996,1996 Summergames Atlanta,United States,Atlanta,Ben Ainslie,Great Britain,NULL,Man,Sailing,Laser,Silver
1996,1996 Summergames Atlanta,United States,Atlanta,Bolat Chumadilov,Kazakhstan,NULL,Man,Boxing,Flyweight,Silver
1996,1996 Summergames Atlanta,United States,Atlanta,Brandon Paulsen,United States,NULL,Man,Wrestling,Flyweight greco-roman,Silver
1996,1996 Summergames Atlanta,United States,Atlanta,Brian Walton,Canada,NULL,Man,Cycling,Points race,Silver
1996,1996 Summergames Atlanta,United States,Atlanta,Brigitta Bukovec,Slovenia,NULL,Woman,Athletics,100 metre hurdles,Silver
1996,1996 Summergames Atlanta,United States,Atlanta,Bi Wengjiing,China,NULL,Woman,Gymnastics,Uneven bars,Silver
1996,1996 Summergames Atlanta,United States,Atlanta,Cathy Freeman,Australia,NULL,Woman,Athletics,400 metres,Silver
1996,1996 Summergames Atlanta,United States,Atlanta,Carlos Espinola,Argentina,NULL,Man,Sailing,Windsurfer,Silver
1996,1996 Summergames Atlanta,United States,Atlanta,Caroline Brunet,Canada,NULL,Woman,Canoeing,K-1 500 metres,Silver
1996,1996 Summergames Atlanta,United States,Atlanta,Marion Clignet,France,NULL,Woman,Cycling,Individual pursuit,Silver
1996,1996 Summergames Atlanta,United States,Atlanta,Marius Urzica,Romania,NULL,Man,Gymnastics,Pommel horse,Silver
1996,1996 Summergames Atlanta,United States,Atlanta,Mark Crear,United States,NULL,Man,Athletics,110 metre hurdles,Silver
1996,1996 Summergames Atlanta,United States,Atlanta,Lukas Pollart,Czech Repunlic,NULL,Man,Canoeing,C-1 slalom,Silver
1996,1996 Summergames Atlanta,United States,Atlanta,Magnus Pettersson,Sweden,NULL,Man,Archery,Individual,Silver
1996,1996 Summergames Atlanta,United States,Atlanta,Makharbek Khadartsev,Russia,NULL,Man,Wrestling,Light heavyweight freestyle,Silver
1996,1996 Summergames Atlanta,United States,Atlanta,Marianne Limpert,Canada,NULL,Woman,Swimming,200m medley,Silver
1996,1996 Summergames Atlanta,United States,Atlanta,Malik Beyleroglu,Turkey,NULL,Man,Boxing,Middleweight,Silver
1996,1996 Summergames Atlanta,United States,Atlanta,Mansueto Velasco,Philippines,NULL,Man,Boxing,Light flyweight,Silver
1996,1996 Summergames Atlanta,United States,Atlanta,Marc Huster,Germany,NULL,Man,Weightlifting,Light-heavyweight,Silver
1996,1996 Summergames Atlanta,United States,Atlanta,Margriet Matthijse,Netherlands,NULL,Woman,Sailing,Europe,Silver
1996,1996 Summergames Atlanta,United States,Atlanta,Louise McPaul,Australia,NULL,Woman,Athletics,Javelin throw,Silver
1996,1996 Summergames Atlanta,United States,Atlanta,Liu Limin,China,NULL,Woman,Swimming,100m butterfly,Silver
1996,1996 Summergames Atlanta,United States,Atlanta,Lionel Plumenail,France,NULL,Man,Fencing,Foil,Silver
1996,1996 Summergames Atlanta,United States,Atlanta,Lee Bong-Ju,South Korea,NULL,Man,Athletics,Marathon,Silver
1996,1996 Summergames Atlanta,United States,Atlanta,Leonidas Sabanis,Greece,NULL,Man,Weightlifting,Bantamweight,Silver
1996,1996 Summergames Atlanta,United States,Atlanta,Leonidis Kokas,Greece,NULL,Man,Weightlifting,Middle-heavyweight,Silver
1996,1996 Summergames Atlanta,United States,Atlanta,Lance Deal,United States,NULL,Man,Athletics,Hammer throw,Silver
1996,1996 Summergames Atlanta,United States,Atlanta,Lars Froelander,Sweden,NULL,Man,Swimming,4 x 200m freestyle relay,Silver
1996,1996 Summergames Atlanta,United States,Atlanta,Kim Min-Soo,South Korea,NULL,Man,Judo,- 95 kg,Silver
1996,1996 Summergames Atlanta,United States,Atlanta,Kim Myong-Nam,North-Korea,NULL,Man,Weightlifting,Lightweight,Silver
1996,1996 Summergames Atlanta,United States,Atlanta,Kim Batten,United States,NULL,Woman,Athletics,400 metre hurdles,Silver
1996,1996 Summergames Atlanta,United States,Atlanta,Karoly Guttler,Hungary,NULL,Man,Swimming,200m breaststroke,Silver
1996,1996 Summergames Atlanta,United States,Atlanta,Kerstin Kielgass,Germany,NULL,Woman,Swimming,4 x 200m freestyle relay,Silver
1996,1996 Summergames Atlanta,United States,Atlanta,Krasimir Dounev,Bulgaria,NULL,Man,Gymnastics,Horizontal bar,Silver
1996,1996 Summergames Atlanta,United States,Atlanta,Kwak Dae-Sung,South Korea,NULL,Man,Judo,- 71 kg,Silver
1996,1996 Summergames Atlanta,United States,Atlanta,Niki Bakogianni,Greece,NULL,Woman,Athletics,High jump,Silver
1996,1996 Summergames Atlanta,United States,Atlanta,Moses Kiptanui,Kenya,NULL,Man,Athletics,3000 metre steeplechase,Silver
1996,1996 Summergames Atlanta,United States,Atlanta,Oktay Urkal,Germany,NULL,Man,Boxing,Light welterweight,Silver
1996,1996 Summergames Atlanta,United States,Atlanta,Paul Bitok,Kenya,NULL,Man,Athletics,5000 metres,Silver
1996,1996 Summergames Atlanta,United States,Atlanta,Paul Palmer,Great Britain,NULL,Man,Swimming,400m freestyle,Silver
1996,1996 Summergames Atlanta,United States,Atlanta,Paul Tergat,Kenya,NULL,Man,Athletics,10000 metres,Silver
1996,1996 Summergames Atlanta,United States,Atlanta,Pauline Davis-Thompson,Bahamas,NULL,Woman,Athletics,4 x 100 m relay,Silver
1996,1996 Summergames Atlanta,United States,Atlanta,Pauline Konga,Kenya,NULL,Woman,Athletics,5000 metres,Silver
1996,1996 Summergames Atlanta,United States,Atlanta,Pavel Kolobkov,Russia,NULL,Man,Fencing,Épée team,Silver
1996,1996 Summergames Atlanta,United States,Atlanta,Park Jang-Soon,South Korea,NULL,Man,Wrestling,Welterweight freestyle,Silver
1996,1996 Summergames Atlanta,United States,Atlanta,Paea Wolfgramm,Tonga,NULL,Man,Boxing,Super heavyweight,Silver
1996,1996 Summergames Atlanta,United States,Atlanta,Mia Audina,Indonesia,NULL,Woman,Badminton,Singles,Silver
1996,1996 Summergames Atlanta,United States,Atlanta,Matt Ghaffari,United States,NULL,Man,Wrestling,Super heavyweight greco-roman,Silver
1996,1996 Summergames Atlanta,United States,Atlanta,Marko Asell,Finland,NULL,Man,Wrestling,Welterweight greco-roman,Silver
1996,1996 Summergames Atlanta,United States,Atlanta,Marty Nothstein,United States,NULL,Man,Cycling,Sprint,Silver
1996,1996 Summergames Atlanta,United States,Atlanta,Mike Marsh,United States,NULL,Man,Athletics,4 x 100 m relay,Silver
1996,1996 Summergames Atlanta,United States,Atlanta,Mikhail Shchennikov,Russia,NULL,Man,Athletics,50 km walk,Silver
1996,1996 Summergames Atlanta,United States,Atlanta,Michelle Ferris,Australia,NULL,Woman,Cycling,Sprint,Silver
1996,1996 Summergames Atlanta,United States,Atlanta,Namik Abdullaev,Azerbaijan,NULL,Man,Wrestling,Flyweight freestyle,Silver
1996,1996 Summergames Atlanta,United States,Atlanta,Natalya Sadova,Russia,NULL,Woman,Athletics,Discus throw,Silver
1996,1996 Summergames Atlanta,United States,Atlanta,Natalya Sazanovich,Belarus,NULL,Woman,Athletics,Heptathlon,Silver
1996,1996 Summergames Atlanta,United States,Atlanta,Miroslav Rzepkowski,Poland,NULL,Man,Shooting,Skeet,Silver
1996,1996 Summergames Atlanta,United States,Atlanta,Mo Huilan,China,NULL,Woman,Gymnastics,Vault,Silver
1996,1996 Summergames Atlanta,United States,Atlanta,Susanne Kiermayer,Germany,NULL,Woman,Shooting,Double trap,Silver
1996,1996 Summergames Atlanta,United States,Atlanta,Szilvester Csollany,Hungary,NULL,Man,Gymnastics,Rings,Silver
1996,1996 Summergames Atlanta,United States,Atlanta,Thomas Frischknecht,Switzerland,NULL,Man,Cycling,Mountain bike cross country,Silver
1996,1996 Summergames Atlanta,United States,Atlanta,Tom Malchow,United States,NULL,Man,Swimming,200m butterfly,Silver
1996,1996 Summergames Atlanta,United States,Atlanta,Tontcho Tontchev,Bulgaria,NULL,Man,Boxing,Lightweight,Silver
1996,1996 Summergames Atlanta,United States,Atlanta,Toshihiko Koga,Japan,NULL,Man,Judo,- 78 kg,Silver
1996,1996 Summergames Atlanta,United States,Atlanta,Townsend Saunders,United States,NULL,Man,Wrestling,Light weight freestyle,Silver
1996,1996 Summergames Atlanta,United States,Atlanta,Thomas Zander,Germany,NULL,Man,Wrestling,Middleweight greco-roman,Silver
1996,1996 Summergames Atlanta,United States,Atlanta,Willy Melliger,Switzerland,NULL,Man,Equestrian,Jumping individual,Silver
1996,1996 Summergames Atlanta,United States,Atlanta,Yeo Hong-Chul,South Korea,NULL,Man,Gymnastics,Vault,Silver
1996,1996 Summergames Atlanta,United States,Atlanta,Yifu Wang,China,NULL,Man,Shooting,Air pistol,Silver
1996,1996 Summergames Atlanta,United States,Atlanta,Xiao Jun,China,NULL,Man,Shooting,Running target,Silver
1996,1996 Summergames Atlanta,United States,Atlanta,Xiaoshuang Li,China,NULL,Man,Gymnastics,Floor,Silver
1996,1996 Summergames Atlanta,United States,Atlanta,Xinmei Sui,China,NULL,Woman,Athletics,Shot put,Silver
1996,1996 Summergames Atlanta,United States,Atlanta,Vladimir Selkov,Commonwealth of Independent States,NULL,Man,Swimming,4 x 100m medley relay,Silver
1996,1996 Summergames Atlanta,United States,Atlanta,Vladimir Dubrovshchik,Belarus,NULL,Man,Athletics,Discus throw,Silver
1996,1996 Summergames Atlanta,United States,Atlanta,Tripp Schwenk,United States,NULL,Man,Swimming,200m backstroke,Silver
1996,1996 Summergames Atlanta,United States,Atlanta,Valentina Yegorova,Russia,NULL,Woman,Athletics,Marathon,Silver
1996,1996 Summergames Atlanta,United States,Atlanta,Valentina Vezzali,Italy,NULL,Woman,Fencing,Foil,Silver
1996,1996 Summergames Atlanta,United States,Atlanta,Valerie Barlois,France,NULL,Woman,Fencing,Épée,Silver
1996,1996 Summergames Atlanta,United States,Atlanta,Valerios Leonidis,Greece,NULL,Man,Weightlifting,Featherweight,Silver
1996,1996 Summergames Atlanta,United States,Atlanta,Samuel Matete,Zambia,NULL,Man,Athletics,400 metre hurdles,Silver
1996,1996 Summergames Atlanta,United States,Atlanta,Sally Clark,New Zealand,NULL,Woman,Equestrian,Eventing individual,Silver
1996,1996 Summergames Atlanta,United States,Atlanta,Sebastian Godefroid,Belgium,NULL,Man,Sailing,Finn,Silver
1996,1996 Summergames Atlanta,United States,Atlanta,Serafim Todorov,Bulgaria,NULL,Man,Boxing,Featherweight,Silver
1996,1996 Summergames Atlanta,United States,Atlanta,Sergey Lishtvan,Belarus,NULL,Man,Wrestling,Heavyweight greco-roman,Silver
1996,1996 Summergames Atlanta,United States,Atlanta,Sergei Syrtsov,Russia,NULL,Man,Weightlifting,Heavyweight (- 110 kg),Silver
1996,1996 Summergames Atlanta,United States,Atlanta,Sergi Bruguera,Spain,NULL,Man,Tennis,Singles,Silver
1996,1996 Summergames Atlanta,United States,Atlanta,Seung-Bae Lee,South Korea,NULL,Man,Boxing,Light heavyweight,Silver
1996,1996 Summergames Atlanta,United States,Atlanta,Steve Backley,Great Britain,NULL,Man,Athletics,Javelin throw,Silver
1996,1996 Summergames Atlanta,United States,Atlanta,Silken Laumann,Canada,NULL,Woman,Rowing,Single sculls,Silver
1996,1996 Summergames Atlanta,United States,Atlanta,Slavomir Knazovicky,Slovakia,NULL,Man,Canoeing,C-1 500 metres,Silver
1996,1996 Summergames Atlanta,United States,Atlanta,Rolf Sörensen,Denemark,NULL,Man,Cycling,Road race,Silver
1996,1996 Summergames Atlanta,United States,Atlanta,Ronny Weller,Germany,NULL,Man,Weightlifting,Super heavyweight,Silver
1996,1996 Summergames Atlanta,United States,Atlanta,Ryoko Tani,Japan,NULL,Woman,Judo,- 48 kg,Silver
1996,1996 Summergames Atlanta,United States,Atlanta,Rodolfo Falcon,Cuba,NULL,Man,Swimming,100m backstroke,Silver
1994,1994 Wintergames Lillehammer,Norway,Lillehammer,Lyubov Egorova,Russia,NULL,Woman,Cross Country Skiing,10 km pursuit freestyle,Gold
1994,1994 Wintergames Lillehammer,Norway,Lillehammer,Lyubov Egorova,Russia,NULL,Woman,Cross Country Skiing,5 km classical,Gold
1994,1994 Wintergames Lillehammer,Norway,Lillehammer,Lyubov Egorova,Russia,NULL,Woman,Cross Country Skiing,4 x 5 km relay,Gold
1994,1994 Wintergames Lillehammer,Norway,Lillehammer,Lyubov Egorova,Russia,NULL,Woman,Cross Country Skiing,15 km freestyle,Silver
1994,1994 Wintergames Lillehammer,Norway,Lillehammer,Johann Olav Koss,Norway,NULL,Man,Speed Skating,10000 metres,Gold
1994,1994 Wintergames Lillehammer,Norway,Lillehammer,Johann Olav Koss,Norway,NULL,Man,Speed Skating,1500 metres,Gold
1994,1994 Wintergames Lillehammer,Norway,Lillehammer,Johann Olav Koss,Norway,NULL,Man,Speed Skating,5000 metres,Gold
1994,1994 Wintergames Lillehammer,Norway,Lillehammer,Manuela Di Centa,Italy,NULL,Woman,Cross Country Skiing,15 km freestyle,Gold
1994,1994 Wintergames Lillehammer,Norway,Lillehammer,Manuela Di Centa,Italy,NULL,Woman,Cross Country Skiing,30 km classical,Gold
1994,1994 Wintergames Lillehammer,Norway,Lillehammer,Manuela Di Centa,Italy,NULL,Woman,Cross Country Skiing,10 km pursuit freestyle,Silver
1994,1994 Wintergames Lillehammer,Norway,Lillehammer,Manuela Di Centa,Italy,NULL,Woman,Cross Country Skiing,5 km classical,Silver
1994,1994 Wintergames Lillehammer,Norway,Lillehammer,Manuela Di Centa,Italy,NULL,Woman,Cross Country Skiing,4 x 5 km relay,Broze
1994,1994 Wintergames Lillehammer,Norway,Lillehammer,Björn Daehlie,Norway,NULL,Man,Cross Country Skiing,10 km classical,Gold
1994,1994 Wintergames Lillehammer,Norway,Lillehammer,Björn Daehlie,Norway,NULL,Man,Cross Country Skiing,15 km pursuit freestyle,Gold
1994,1994 Wintergames Lillehammer,Norway,Lillehammer,Björn Daehlie,Norway,NULL,Man,Cross Country Skiing,4 x 10 km relay,Silver
1994,1994 Wintergames Lillehammer,Norway,Lillehammer,Björn Daehlie,Norway,NULL,Man,Cross Country Skiing,30 km freestyle,Silver
1994,1994 Wintergames Lillehammer,Norway,Lillehammer,Bonnie Blair,United States,NULL,Woman,Speed Skating,1000 metres,Gold
1994,1994 Wintergames Lillehammer,Norway,Lillehammer,Bonnie Blair,United States,NULL,Woman,Speed Skating,500 metres,Gold
1994,1994 Wintergames Lillehammer,Norway,Lillehammer,Lee-Kyung Chun,South Korea,NULL,Woman,Short Track,3000 metres relay,Gold
1994,1994 Wintergames Lillehammer,Norway,Lillehammer,Lee-Kyung Chun,South Korea,NULL,Woman,Short Track,1000 metres,Gold
1994,1994 Wintergames Lillehammer,Norway,Lillehammer,Jens Weissflog,Germany,NULL,Man,Ski Jumping,Large hill - K120,Gold
1994,1994 Wintergames Lillehammer,Norway,Lillehammer,Jens Weissflog,Germany,NULL,Man,Ski Jumping,"Large hill - K120, team",Gold
1994,1994 Wintergames Lillehammer,Norway,Lillehammer,Markus Wasmeier,Germany,NULL,Man,Alpine Skiing,Giant slalom,Gold
1994,1994 Wintergames Lillehammer,Norway,Lillehammer,Markus Wasmeier,Germany,NULL,Man,Alpine Skiing,Super-G,Gold
1994,1994 Wintergames Lillehammer,Norway,Lillehammer,Myriam Bedard,Canada,NULL,Woman,Baithlon,15 km,Gold
1994,1994 Wintergames Lillehammer,Norway,Lillehammer,Myriam Bedard,Canada,NULL,Woman,Baithlon,7.5 km,Gold
1994,1994 Wintergames Lillehammer,Norway,Lillehammer,Vladimir Smirnow,Kazakhstan,NULL,Man,Cross Country Skiing,50 km classical,Gold
1994,1994 Wintergames Lillehammer,Norway,Lillehammer,Vladimir Smirnow,Kazakhstan,NULL,Man,Cross Country Skiing,10 km classical,Silver
1994,1994 Wintergames Lillehammer,Norway,Lillehammer,Vladimir Smirnow,Kazakhstan,NULL,Man,Cross Country Skiing,15 km pursuit freestyle,Silver
1994,1994 Wintergames Lillehammer,Norway,Lillehammer,Vreni Schneider,Switzerland,NULL,Woman,Alpine Skiing,Slalom,Gold
1994,1994 Wintergames Lillehammer,Norway,Lillehammer,Vreni Schneider,Switzerland,NULL,Woman,Alpine Skiing,Alpine combined,Silver
1994,1994 Wintergames Lillehammer,Norway,Lillehammer,Vreni Schneider,Switzerland,NULL,Woman,Alpine Skiing,Giant slalom,Broze
1994,1994 Wintergames Lillehammer,Norway,Lillehammer,Sergei Tarasov,Russia,NULL,Man,Baithlon,20 km,Gold
1994,1994 Wintergames Lillehammer,Norway,Lillehammer,Sergei Tarasov,Russia,NULL,Man,Baithlon,4 x 7.5 km relay,Silver
1994,1994 Wintergames Lillehammer,Norway,Lillehammer,Sergei Tarasov,Russia,NULL,Man,Baithlon,10 km,Broze
1994,1994 Wintergames Lillehammer,Norway,Lillehammer,Sergei Tchepikov,Russia,NULL,Man,Baithlon,10 km,Gold
1994,1994 Wintergames Lillehammer,Norway,Lillehammer,Sergei Tchepikov,Russia,NULL,Man,Baithlon,4 x 7.5 km relay,Silver
1994,1994 Wintergames Lillehammer,Norway,Lillehammer,Ricco Gross,Germany,NULL,Man,Baithlon,4 x 7.5 km relay,Gold
1994,1994 Wintergames Lillehammer,Norway,Lillehammer,Ricco Gross,Germany,NULL,Man,Baithlon,10 km,Silver
1994,1994 Wintergames Lillehammer,Norway,Lillehammer,Mirko Vuillermin,Italy,NULL,Man,Short Track,5000 metres relay,Gold
1994,1994 Wintergames Lillehammer,Norway,Lillehammer,Mirko Vuillermin,Italy,NULL,Man,Short Track,500 metres,Silver
1994,1994 Wintergames Lillehammer,Norway,Lillehammer,Takanori Kono,Japan,NULL,Man,Nordic Combined,Team,Gold
1994,1994 Wintergames Lillehammer,Norway,Lillehammer,Takanori Kono,Japan,NULL,Man,Nordic Combined,Individual,Silver
1994,1994 Wintergames Lillehammer,Norway,Lillehammer,Thomas Alsgaard,Norway,NULL,Man,Cross Country Skiing,30 km freestyle,Gold
1994,1994 Wintergames Lillehammer,Norway,Lillehammer,Thomas Alsgaard,Norway,NULL,Man,Cross Country Skiing,4 x 10 km relay,Silver
1994,1994 Wintergames Lillehammer,Norway,Lillehammer,Tommy Moe,United States,NULL,Man,Alpine Skiing,Downhill,Gold
1994,1994 Wintergames Lillehammer,Norway,Lillehammer,Tommy Moe,United States,NULL,Man,Alpine Skiing,Super-G,Silver
1994,1994 Wintergames Lillehammer,Norway,Lillehammer,Ji-Hoon Chae,South Korea,NULL,Man,Short Track,500 metres,Gold
1994,1994 Wintergames Lillehammer,Norway,Lillehammer,Ji-Hoon Chae,South Korea,NULL,Man,Short Track,1000 metres,Silver
1994,1994 Wintergames Lillehammer,Norway,Lillehammer,Frank Luck,Germany,NULL,Man,Baithlon,4 x 7.5 km relay,Gold
1994,1994 Wintergames Lillehammer,Norway,Lillehammer,Frank Luck,Germany,NULL,Man,Baithlon,20 km,Silver
1994,1994 Wintergames Lillehammer,Norway,Lillehammer,Fred Börre Lundberg,Norway,NULL,Man,Nordic Combined,Individual,Gold
1994,1994 Wintergames Lillehammer,Norway,Lillehammer,Fred Börre Lundberg,Norway,NULL,Man,Nordic Combined,Team,Silver
1994,1994 Wintergames Lillehammer,Norway,Lillehammer,Emese Hunyadi,Austria,NULL,Woman,Speed Skating,1500 metres,Gold
1994,1994 Wintergames Lillehammer,Norway,Lillehammer,Emese Hunyadi,Austria,NULL,Woman,Speed Skating,3000 metres,Silver
1994,1994 Wintergames Lillehammer,Norway,Lillehammer,Espen Bredesen,Norway,NULL,Man,Ski Jumping,Normal hill - K90,Gold
1994,1994 Wintergames Lillehammer,Norway,Lillehammer,Espen Bredesen,Norway,NULL,Man,Ski Jumping,Large hill - K120,Silver
1994,1994 Wintergames Lillehammer,Norway,Lillehammer,Claudia Pechstein,Germany,NULL,Woman,Speed Skating,5000 metres,Gold
1994,1994 Wintergames Lillehammer,Norway,Lillehammer,Claudia Pechstein,Germany,NULL,Woman,Speed Skating,3000 metres,Broze
1994,1994 Wintergames Lillehammer,Norway,Lillehammer,Dieter Thoma,Germany,NULL,Man,Ski Jumping,"Large hill - K120, team",Gold
1994,1994 Wintergames Lillehammer,Norway,Lillehammer,Dieter Thoma,Germany,NULL,Man,Ski Jumping,Normal hill - K90,Broze
1994,1994 Wintergames Lillehammer,Norway,Lillehammer,Cathy Turner,United States,NULL,Woman,Short Track,500 metres,Gold
1994,1994 Wintergames Lillehammer,Norway,Lillehammer,Cathy Turner,United States,NULL,Woman,Short Track,3000 metres relay,Broze
1994,1994 Wintergames Lillehammer,Norway,Lillehammer,Sven Fischer,Germany,NULL,Man,Baithlon,4 x 7.5 km relay,Gold
1994,1994 Wintergames Lillehammer,Norway,Lillehammer,Sven Fischer,Germany,NULL,Man,Baithlon,20 km,Broze
1994,1994 Wintergames Lillehammer,Norway,Lillehammer,Silvio Fauner,Italy,NULL,Man,Cross Country Skiing,4 x 10 km relay,Gold
1994,1994 Wintergames Lillehammer,Norway,Lillehammer,Silvio Fauner,Italy,NULL,Man,Cross Country Skiing,15 km pursuit freestyle,Broze
1994,1994 Wintergames Lillehammer,Norway,Lillehammer,So-Hee Kim,South Korea,NULL,Woman,Short Track,3000 metres relay,Gold
1994,1994 Wintergames Lillehammer,Norway,Lillehammer,So-Hee Kim,South Korea,NULL,Woman,Short Track,1000 metres,Broze
1994,1994 Wintergames Lillehammer,Norway,Lillehammer,Nina Gavriljuk,Russia,NULL,Woman,Cross Country Skiing,4 x 5 km relay,Gold
1994,1994 Wintergames Lillehammer,Norway,Lillehammer,Nina Gavriljuk,Russia,NULL,Woman,Cross Country Skiing,15 km freestyle,Broze
